Classifier,Count,Cycle,Split,Train Acc,Test Acc,F1 Score,Train Time (ms),clfs per ms,Confusion Matrix,Params
SVM,Full,0,0,0.9997993981945837,0.987410071942446,5.919247230113884,2066.210585832596,199.38402760822117,"[[ 58   0   0   0   1   0]
 [  0  79   2   0   0   0]
 [  0   0 146   0   0   0]
 [  0   1   0 100   0   0]
 [  0   0   0   1  73   0]
 [  0   0   0   0   2  93]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full,0,1,0.9997993981945837,0.9766187050359713,5.852270254531318,2087.5482976436615,166.22362933317547,"[[ 59   0   0   0   0   0]
 [  3  75   3   0   0   0]
 [  0   0 145   1   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   0  70   4]
 [  0   0   0   0   1  94]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full,0,2,0.9997994384275972,0.9945945945945946,5.967218316290982,2061.273378133774,343.8643757922576,"[[ 59   0   0   0   0   0]
 [  0  79   1   0   0   0]
 [  0   0 146   0   0   0]
 [  0   1   0 100   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   1  94]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full,0,3,1.0,0.9765765765765766,5.873437077851006,1960.4975700378418,114.61768933786733,"[[ 59   0   0   0   0   0]
 [  1  75   3   1   0   0]
 [  0   1 142   3   0   0]
 [  0   0   3  98   0   0]
 [  0   0   0   0  73   1]
 [  0   0   0   0   0  95]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=10,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full,0,4,1.0,0.990990990990991,5.949259985633296,2096.836680173874,343.8587218020611,"[[ 59   0   0   0   0   0]
 [  0  79   1   0   0   0]
 [  0   0 145   1   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  73   1]
 [  0   0   1   0   1  93]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=10,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full,0,5,1.0,0.9927797833935018,5.959288763655959,1981.7737102508543,369.32981453961185,"[[ 59   0   0   0   0   0]
 [  0  80   0   0   0   0]
 [  0   0 144   2   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  73   1]
 [  0   0   0   0   1  93]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=10,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full,0,6,1.0,0.9891696750902527,5.941482972734149,2154.3613016605377,216.8283166137015,"[[ 59   0   0   0   0   0]
 [  0  76   4   0   0   0]
 [  0   0 146   0   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   1  93]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full,0,7,0.9997995188452286,0.9945750452079566,5.971329202605976,1948.1119275093079,140.59843920007452,"[[ 59   0   0   0   0   0]
 [  0  80   0   0   0   0]
 [  0   0 144   2   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  72   1]
 [  0   0   0   0   0  94]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full,0,8,1.0,0.9891304347826086,5.937159596242304,2010.0490331649778,163.60097459296983,"[[ 58   1   0   0   0   0]
 [  0  79   1   0   0   0]
 [  0   1 143   1   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   0  73   0]
 [  0   0   0   0   1  93]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=10,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full,0,9,0.9997995991983968,0.9818511796733213,5.89526758204179,2043.6241388320923,191.95459177132716,"[[ 59   0   0   0   0   0]
 [  1  78   1   0   0   0]
 [  0   2 141   2   0   0]
 [  0   0   1  99   0   0]
 [  0   0   0   0  73   0]
 [  0   0   0   0   3  91]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
RF,Full,0,0,1.0,0.9658273381294964,5.797734902109685,1147.5002527236938,524.6563644936122,"[[ 59   0   0   0   0   0]
 [  1  77   3   0   0   0]
 [  0   2 143   1   0   0]
 [  0   1   3  96   1   0]
 [  0   0   0   0  71   3]
 [  0   0   0   0   4  91]]","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=30, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)"
RF,Full,0,1,1.0,0.9748201438848921,5.862812274971134,1081.6998958587646,553.8556710465143,"[[ 58   1   0   0   0   0]
 [  0  78   3   0   0   0]
 [  1   1 142   2   0   0]
 [  0   0   4  96   0   1]
 [  0   0   0   0  73   1]
 [  0   0   0   0   0  95]]","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=30, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)"
RF,Full,0,2,1.0,0.9675675675675676,5.825065650292919,1892.2979354858398,524.4457754488994,"[[ 59   0   0   0   0   0]
 [  0  76   3   1   0   0]
 [  0   0 142   3   1   0]
 [  0   0   3  98   0   0]
 [  0   0   0   1  71   2]
 [  0   0   0   4   0  91]]","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=30, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)"
RF,Full,0,3,0.9997994384275972,0.972972972972973,5.856098703982684,1037.6484870910645,830.7631089069847,"[[ 59   0   0   0   0   0]
 [  0  78   2   0   0   0]
 [  0   0 141   5   0   0]
 [  0   0   3  98   0   0]
 [  0   0   0   0  72   2]
 [  0   0   0   1   2  92]]","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=30, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)"
RF,Full,0,4,1.0,0.9693693693693693,5.82239115331314,1062.8987789154053,453.4333544827337,"[[ 59   0   0   0   0   0]
 [  0  79   1   0   0   0]
 [  0   0 142   3   1   0]
 [  0   0   3  97   1   0]
 [  0   0   0   1  68   5]
 [  0   0   0   0   2  93]]","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=30, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)"
RF,Full,0,5,1.0,0.9729241877256317,5.852750680998451,1100.4000902175903,498.73614797110514,"[[ 59   0   0   0   0   0]
 [  1  75   4   0   0   0]
 [  0   3 142   1   0   0]
 [  0   0   4  95   2   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   0  94]]","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=30, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)"
RF,Full,0,6,0.9997994786444756,0.9783393501805054,5.870872260587319,1743.7466382980347,498.6529202543328,"[[ 56   1   2   0   0   0]
 [  0  79   1   0   0   0]
 [  0   0 143   3   0   0]
 [  0   0   1  99   1   0]
 [  0   0   0   0  71   3]
 [  0   0   0   0   0  94]]","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=30, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)"
RF,Full,0,7,1.0,0.9801084990958409,5.883566548633626,1624.1499662399292,525.1961428341199,"[[ 59   0   0   0   0   0]
 [  0  80   0   0   0   0]
 [  0   1 144   1   0   0]
 [  0   0   2  97   1   1]
 [  0   0   0   2  71   0]
 [  0   0   0   0   3  91]]","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=30, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)"
RF,Full,0,8,1.0,0.9655797101449275,5.797930102084453,1021.3990449905394,831.4611456475782,"[[ 57   0   1   1   0   0]
 [  0  75   5   0   0   0]
 [  0   0 143   2   0   0]
 [  0   2   2  96   1   0]
 [  0   0   0   0  70   3]
 [  0   0   0   0   2  92]]","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=30, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)"
RF,Full,0,9,0.9997995991983968,0.9582577132486388,5.755660436042898,1206.9493532180786,554.4111932842741,"[[ 59   0   0   0   0   0]
 [  1  74   3   1   1   0]
 [  1   0 140   4   0   0]
 [  0   1   3  95   1   0]
 [  0   0   0   0  70   3]
 [  0   0   0   1   3  90]]","RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=30, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)"
NN,Full,0,0,0.9925777331995987,0.9856115107913669,5.920279565813851,9224.6994972229,1660.7311702171874,"[[ 58   0   0   0   1   0]
 [  0  79   2   0   0   0]
 [  0   0 144   2   0   0]
 [  0   0   2  99   0   0]
 [  0   0   0   0  73   1]
 [  0   0   0   0   0  95]]","MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(100, 50, 30), learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)"
NN,Full,0,1,0.9933801404212638,0.9766187050359713,5.862495494902403,11011.951112747192,996.3595632985925,"[[ 59   0   0   0   0   0]
 [  1  76   3   0   0   1]
 [  0   1 143   2   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   0  72   2]
 [  0   0   0   0   2  93]]","MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(100, 50, 30), learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)"
NN,Full,0,2,0.9927797833935018,0.9765765765765766,5.861300859568629,10868.099594116211,997.1771762262796,"[[ 59   0   0   0   0   0]
 [  0  76   3   1   0   0]
 [  0   0 143   2   1   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  70   4]
 [  0   0   0   0   2  93]]","MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(100, 50, 30), learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)"
NN,Full,0,3,0.98676293622142,0.9693693693693693,5.827952650007946,9525.99971294403,997.5101235304621,"[[ 59   0   0   0   0   0]
 [  0  78   2   0   0   0]
 [  0   1 145   0   0   0]
 [  0   0   6  94   0   1]
 [  0   0   0   3  68   3]
 [  0   0   0   0   1  94]]","MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(100, 50, 30), learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)"
NN,Full,0,4,0.9951865222623345,0.9837837837837838,5.910357727522906,11717.049169540405,1423.7047952909354,"[[ 59   0   0   0   0   0]
 [  0  77   2   0   0   1]
 [  0   0 144   2   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   1   2  92]]","MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(100, 50, 30), learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)"
NN,Full,0,5,0.9897734108682574,0.9783393501805054,5.884017164751057,11083.449339866638,997.51986474396,"[[ 59   0   0   0   0   0]
 [  0  78   0   2   0   0]
 [  0   0 142   4   0   0]
 [  0   0   3  98   0   0]
 [  0   0   0   0  71   3]
 [  0   0   0   0   0  94]]","MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(100, 50, 30), learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)"
NN,Full,0,6,0.9899739322237818,0.9855595667870036,5.919962444356304,10514.449453353882,1661.6614268375029,"[[ 58   0   1   0   0   0]
 [  0  79   1   0   0   0]
 [  0   1 144   1   0   0]
 [  0   0   2  99   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   2  92]]","MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(100, 50, 30), learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)"
NN,Full,0,7,0.9915797914995991,0.9819168173598554,5.893913091695686,10290.550184249878,997.8150592748061,"[[ 58   0   1   0   0   0]
 [  0  79   1   0   0   0]
 [  1   0 143   2   0   0]
 [  0   0   1  98   2   0]
 [  0   0   0   0  72   1]
 [  0   0   0   0   1  93]]","MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(100, 50, 30), learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)"
NN,Full,0,8,0.9765484064942874,0.9710144927536232,5.827342614750024,9972.799897193909,712.6688458896141,"[[ 58   1   0   0   0   0]
 [  0  79   1   0   0   0]
 [  0   0 141   4   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   3  65   5]
 [  0   0   0   0   1  93]]","MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(100, 50, 30), learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)"
NN,Full,0,9,0.987374749498998,0.9782214156079855,5.872828726409722,9959.100437164307,1424.3621174646653,"[[ 59   0   0   0   0   0]
 [  0  76   3   1   0   0]
 [  0   0 143   2   0   0]
 [  0   0   0  98   1   1]
 [  0   0   0   1  70   2]
 [  0   0   0   0   1  93]]","MLPClassifier(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=(100, 50, 30), learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       nesterovs_momentum=True, power_t=0.5, random_state=None,
       shuffle=True, solver='adam', tol=0.0001, validation_fraction=0.1,
       verbose=False, warm_start=False)"
KNN,10,0,0,1.0,0.935251798561151,5.616219368415514,19.548487663269043,398.7224286948194,"[[ 58   1   0   0   0   0]
 [  3  74   2   1   0   1]
 [  0   0 143   2   1   0]
 [  0   0   9  89   3   0]
 [  0   0   0   4  68   2]
 [  0   0   1   2   4  88]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,10,0,1,1.0,0.9244604316546763,5.565387368612541,20.698022842407227,623.1330225125586,"[[ 56   1   2   0   0   0]
 [  0  80   1   0   0   0]
 [  1   5 131   8   1   0]
 [  1   1   6  89   4   0]
 [  0   0   1   5  65   3]
 [  0   0   0   0   2  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,10,0,2,1.0,0.9513513513513514,5.707831687382396,21.1503267288208,622.6271210369332,"[[ 59   0   0   0   0   0]
 [  4  74   2   0   0   0]
 [  1   0 140   3   1   1]
 [  0   1   3  92   4   1]
 [  0   0   1   2  70   1]
 [  0   0   0   1   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,10,0,3,1.0,0.9369369369369369,5.645347692299418,20.599985122680664,623.3323320830269,"[[ 58   1   0   0   0   0]
 [  0  78   2   0   0   0]
 [  0   2 136   7   1   0]
 [  0   0   7  91   1   2]
 [  0   0   1   2  67   4]
 [  0   0   0   0   5  90]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,10,0,4,1.0,0.9315315315315316,5.60596288032039,20.949792861938477,664.784784195171,"[[ 57   0   2   0   0   0]
 [  2  74   3   1   0   0]
 [  0   4 138   4   0   0]
 [  0   0   9  89   3   0]
 [  0   0   0   4  67   3]
 [  0   0   0   1   2  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,10,0,5,1.0,0.9223826714801444,5.54477200486179,23.349905014038086,623.0859113907235,"[[ 57   1   0   1   0   0]
 [  2  74   4   0   0   0]
 [  1   1 137   6   1   0]
 [  0   1   8  89   2   1]
 [  0   0   2   2  65   5]
 [  0   0   0   0   5  89]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,10,0,6,1.0,0.9187725631768953,5.53566226727704,22.60110378265381,524.9195454175449,"[[ 57   0   2   0   0   0]
 [  2  72   5   0   1   0]
 [  0   2 136   8   0   0]
 [  0   0   8  86   6   1]
 [  0   0   1   3  66   4]
 [  0   0   0   1   1  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,10,0,7,1.0,0.9385171790235082,5.638969392152024,21.650338172912598,623.582365108331,"[[ 58   0   1   0   0   0]
 [  4  74   1   1   0   0]
 [  1   1 138   4   1   1]
 [  0   1   7  90   1   2]
 [  0   0   1   2  68   2]
 [  0   0   0   0   3  91]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,10,0,8,1.0,0.9456521739130435,5.698571939707625,40.49985408782959,399.19461749223865,"[[ 59   0   0   0   0   0]
 [  0  77   2   1   0   0]
 [  0   2 138   5   0   0]
 [  0   1   7  92   1   0]
 [  0   0   0   2  68   3]
 [  0   0   1   1   4  88]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,10,0,9,1.0,0.9165154264972777,5.5182106398408495,35.04900932312012,453.58075890378916,"[[ 55   2   2   0   0   0]
 [  1  76   2   1   0   0]
 [  0   1 136   5   3   0]
 [  0   3  11  84   1   1]
 [  0   0   3   4  64   2]
 [  0   0   0   0   4  90]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
