Classifier,Count,Cycle,Split,Train Acc,Test Acc,F1 Score,Train Time (ms),clfs per ms,Confusion Matrix,Params
KNN,Full (46),1,0,1,0.96942446,5.82349792,54.15070057,131.1821957,"[[ 59   0   0   0   0   0]
 [  0  76   4   1   0   0]
 [  0   2 142   2   0   0]
 [  0   0   1  98   2   0]
 [  0   0   0   0  72   2]
 [  0   0   0   0   3  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),1,1,1,0.973021583,5.827122171,53.84955406,132.9294457,"[[ 59   0   0   0   0   0]
 [  2  76   3   0   0   0]
 [  0   0 145   1   0   0]
 [  0   1   0  99   1   0]
 [  0   0   0   1  69   4]
 [  0   0   0   0   2  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),1,2,1,0.967567568,5.803569595,61.49864197,81.73340633,"[[ 59   0   0   0   0   0]
 [  1  75   3   0   1   0]
 [  0   0 144   1   1   0]
 [  0   0   2  98   1   0]
 [  0   0   0   1  70   3]
 [  0   0   0   1   3  91]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),1,3,1,0.978378378,5.861676361,57.50060081,110.795703,"[[ 59   0   0   0   0   0]
 [  2  77   0   1   0   0]
 [  0   0 146   0   0   0]
 [  0   0   1  98   2   0]
 [  0   0   0   0  72   2]
 [  0   0   0   3   1  91]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),1,4,1,0.96036036,5.767269332,55.34923077,129.5030482,"[[ 58   0   1   0   0   0]
 [  1  75   3   1   0   0]
 [  0   0 142   4   0   0]
 [  0   0   2  95   3   1]
 [  0   0   0   0  71   3]
 [  0   0   0   0   3  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),1,5,1,0.9566787,5.763049371,55.29911518,129.5266153,"[[ 59   0   0   0   0   0]
 [  0  74   5   1   0   0]
 [  0   0 139   7   0   0]
 [  0   0   2  96   3   0]
 [  0   0   0   2  70   2]
 [  0   0   0   1   1  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),1,6,1,0.967509025,5.819812858,60.30068398,81.08870661,"[[ 59   0   0   0   0   0]
 [  0  79   0   1   0   0]
 [  0   1 140   3   2   0]
 [  0   0   5  95   1   0]
 [  0   0   0   0  70   4]
 [  0   0   0   0   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),1,7,1,0.971066908,5.834321912,57.49876499,127.8887233,"[[ 58   0   0   1   0   0]
 [  0  76   4   0   0   0]
 [  0   0 143   1   2   0]
 [  0   0   2  98   0   1]
 [  0   0   0   1  72   0]
 [  0   0   0   0   4  90]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),1,8,1,0.972826087,5.836391792,53.24876308,129.5865855,"[[ 59   0   0   0   0   0]
 [  0  74   5   0   0   1]
 [  0   0 144   1   0   0]
 [  0   1   0  99   1   0]
 [  0   0   0   1  68   4]
 [  0   0   0   0   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),1,9,1,0.97277677,5.840285122,55.54940701,124.7545805,"[[ 57   0   2   0   0   0]
 [  2  77   1   0   0   0]
 [  0   3 138   3   1   0]
 [  0   0   1  99   0   0]
 [  0   0   0   0  73   0]
 [  0   0   0   0   2  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),2,0,1,0.967625899,5.814104041,54.79989052,120.1188368,"[[ 58   0   1   0   0   0]
 [  0  76   4   1   0   0]
 [  0   1 142   2   1   0]
 [  0   1   1  96   2   1]
 [  0   0   0   0  73   1]
 [  0   0   0   0   2  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),2,1,1,0.973021583,5.855246554,55.75144291,127.8204003,"[[ 59   0   0   0   0   0]
 [  2  78   1   0   0   0]
 [  0   0 139   7   0   0]
 [  0   0   3  98   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   2  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),2,2,1,0.965765766,5.809690602,52.4490118,124.6672096,"[[ 59   0   0   0   0   0]
 [  1  76   2   1   0   0]
 [  0   1 140   4   1   0]
 [  0   0   3  94   4   0]
 [  0   0   0   0  74   0]
 [  0   0   0   1   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),2,3,1,0.972972973,5.842823468,56.70006275,77.30335655,"[[ 59   0   0   0   0   0]
 [  0  77   2   1   0   0]
 [  0   2 143   0   1   0]
 [  0   0   2  99   0   0]
 [  0   0   0   1  73   0]
 [  0   0   0   0   6  89]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),2,4,1,0.967567568,5.810565608,55.95273972,126.223283,"[[ 58   0   1   0   0   0]
 [  0  75   5   0   0   0]
 [  0   0 145   1   0   0]
 [  0   0   2  97   1   1]
 [  0   0   0   1  71   2]
 [  0   0   0   0   4  91]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),2,5,1,0.965703971,5.793549636,53.99849415,127.8748092,"[[ 59   0   0   0   0   0]
 [  1  77   2   0   0   0]
 [  0   1 142   2   1   0]
 [  0   0   1  95   4   1]
 [  0   0   0   0  70   4]
 [  0   0   0   0   2  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),2,6,1,0.97833935,5.879894629,63.79985809,82.42858006,"[[ 58   0   0   1   0   0]
 [  0  79   1   0   0   0]
 [  0   0 142   4   0   0]
 [  0   0   2  98   1   0]
 [  0   0   0   1  71   2]
 [  0   0   0   0   0  94]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),2,7,1,0.96925859,5.823144026,53.79478931,129.5582041,"[[ 59   0   0   0   0   0]
 [  0  74   3   2   0   1]
 [  0   0 143   2   1   0]
 [  0   0   2  97   2   0]
 [  0   0   0   1  71   1]
 [  0   0   0   0   2  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),2,8,1,0.976449275,5.863892038,52.95007229,131.2858098,"[[ 58   0   1   0   0   0]
 [  0  74   6   0   0   0]
 [  0   0 144   1   0   0]
 [  0   0   0 100   1   0]
 [  0   0   0   0  71   2]
 [  0   0   0   1   1  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),2,9,1,0.965517241,5.782615881,53.80091667,134.8633423,"[[ 57   2   0   0   0   0]
 [  1  78   0   0   1   0]
 [  0   0 143   2   0   0]
 [  0   0   3  97   0   0]
 [  0   0   0   1  68   4]
 [  0   0   0   2   3  89]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),3,0,1,0.96942446,5.828405494,55.30192852,138.4703368,"[[ 59   0   0   0   0   0]
 [  0  77   4   0   0   0]
 [  0   1 140   5   0   0]
 [  0   0   0 100   1   0]
 [  0   0   0   1  68   5]
 [  0   0   0   0   0  95]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),3,1,1,0.980215827,5.882694749,53.95300388,132.9269104,"[[ 58   0   1   0   0   0]
 [  0  77   3   0   1   0]
 [  0   0 145   1   0   0]
 [  0   1   1  99   0   0]
 [  0   0   0   0  72   2]
 [  0   0   0   0   1  94]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),3,2,1,0.958558559,5.761113167,55.20210266,120.1394818,"[[ 59   0   0   0   0   0]
 [  2  76   1   1   0   0]
 [  0   0 139   6   1   0]
 [  0   0   2  96   3   0]
 [  0   0   0   1  72   1]
 [  0   0   0   1   4  90]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),3,3,1,0.956756757,5.738510805,53.25028896,120.1443133,"[[ 59   0   0   0   0   0]
 [  2  71   5   1   0   1]
 [  0   0 142   1   2   1]
 [  0   0   1  98   2   0]
 [  0   0   0   2  70   2]
 [  0   0   0   0   4  91]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),3,4,1,0.96036036,5.780038889,54.70323563,117.3189107,"[[ 59   0   0   0   0   0]
 [  1  73   5   1   0   0]
 [  0   2 142   2   0   0]
 [  0   0   5  93   1   2]
 [  0   0   0   0  72   2]
 [  0   0   0   0   1  94]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),3,5,1,0.972924188,5.840329521,54.49705124,131.2307097,"[[ 58   0   1   0   0   0]
 [  0  78   1   1   0   0]
 [  0   0 144   2   0   0]
 [  0   0   2  99   0   0]
 [  0   0   0   0  72   2]
 [  0   0   0   1   5  88]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),3,6,1,0.971119134,5.838086107,54.05108929,129.5145852,"[[ 58   0   1   0   0   0]
 [  0  77   3   0   0   0]
 [  0   0 142   3   1   0]
 [  0   0   2  97   1   1]
 [  0   0   0   1  72   1]
 [  0   0   0   0   2  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),3,7,1,0.980108499,5.878433717,56.10153675,134.8014713,"[[ 58   0   1   0   0   0]
 [  0  79   0   1   0   0]
 [  0   1 144   1   0   0]
 [  0   0   1  98   2   0]
 [  0   0   0   0  70   3]
 [  0   0   0   0   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),3,8,1,0.983695652,5.909624497,54.3967247,129.5817707,"[[ 59   0   0   0   0   0]
 [  0  79   1   0   0   0]
 [  0   1 140   3   1   0]
 [  0   0   0 101   0   0]
 [  0   0   0   1  71   1]
 [  0   0   0   0   1  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),3,9,1,0.965517241,5.803436767,51.49869919,136.6918784,"[[ 59   0   0   0   0   0]
 [  0  76   3   1   0   0]
 [  0   0 144   1   0   0]
 [  0   0   4  91   5   0]
 [  0   0   0   0  72   1]
 [  0   0   0   0   4  90]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),4,0,1,0.973021583,5.841611341,56.89880848,136.5549126,"[[ 58   0   1   0   0   0]
 [  0  79   2   0   0   0]
 [  0   0 146   0   0   0]
 [  0   0   3  97   0   1]
 [  0   0   0   1  71   2]
 [  0   0   0   2   3  90]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),4,1,1,0.96942446,5.824575123,55.0491333,131.1797266,"[[ 59   0   0   0   0   0]
 [  0  76   5   0   0   0]
 [  0   0 143   2   1   0]
 [  0   0   1  97   3   0]
 [  0   0   0   0  72   2]
 [  0   0   0   0   3  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),4,2,1,0.972972973,5.8444205,53.44758034,129.4942274,"[[ 58   0   1   0   0   0]
 [  0  78   2   0   0   0]
 [  0   1 142   2   1   0]
 [  0   0   2  97   2   0]
 [  0   0   0   0  71   3]
 [  0   0   0   0   1  94]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),4,3,1,0.978378378,5.880213801,54.99994755,134.7682615,"[[ 59   0   0   0   0   0]
 [  0  78   1   0   0   1]
 [  0   1 141   4   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   1  72   1]
 [  0   0   0   0   2  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),4,4,1,0.974774775,5.846442301,52.09903717,132.9561116,"[[ 59   0   0   0   0   0]
 [  1  76   3   0   0   0]
 [  0   1 145   0   0   0]
 [  0   0   2  98   1   0]
 [  0   0   0   1  70   3]
 [  0   0   0   0   2  93]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),4,5,1,0.976534296,5.871353297,54.39927578,79.75944438,"[[ 59   0   0   0   0   0]
 [  0  75   4   1   0   0]
 [  0   0 145   1   0   0]
 [  0   0   3  97   0   1]
 [  0   0   0   1  73   0]
 [  0   0   0   0   2  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),4,6,1,0.953068592,5.735383837,58.85033607,129.5298237,"[[ 59   0   0   0   0   0]
 [  3  75   2   0   0   0]
 [  0   0 137   7   2   0]
 [  0   0   4  92   4   1]
 [  0   0   0   0  73   1]
 [  0   0   0   0   2  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),4,7,1,0.967450271,5.817206206,56.30176067,126.2899212,"[[ 58   0   1   0   0   0]
 [  1  76   2   1   0   0]
 [  0   1 139   6   0   0]
 [  0   0   1  98   2   0]
 [  0   0   0   1  72   0]
 [  0   0   0   0   2  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),4,8,1,0.971014493,5.835247321,53.24847698,133.0386467,"[[ 59   0   0   0   0   0]
 [  0  77   3   0   0   0]
 [  0   1 140   3   1   0]
 [  0   0   1  98   2   0]
 [  0   0   0   0  70   3]
 [  0   0   0   1   1  92]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
KNN,Full (46),4,9,1,0.965517241,5.790989208,55.29823303,124.7471448,"[[ 58   0   0   1   0   0]
 [  1  74   1   3   1   0]
 [  0   1 140   4   0   0]
 [  0   0   0  98   2   0]
 [  0   0   0   0  71   2]
 [  0   0   0   0   3  91]]","KNeighborsClassifier(algorithm='auto', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=1, n_neighbors=5, p=2,
           weights='distance')"
SVM,Full (46),0,0,0.999799398,0.985611511,5.905635388,1722.048479,332.3891237,"[[ 59   0   0   0   0   0]
 [  2  78   1   0   0   0]
 [  0   0 145   1   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   1  71   2]
 [  0   0   0   0   1  94]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),0,1,1,0.991007194,5.951743966,1706.122398,343.7954098,"[[ 59   0   0   0   0   0]
 [  0  78   2   1   0   0]
 [  0   1 144   1   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   0  95]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=10,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),0,2,1,0.978378378,5.875186794,1520.549119,383.5521925,"[[ 59   0   0   0   0   0]
 [  0  77   3   0   0   0]
 [  0   0 144   2   0   0]
 [  0   1   1  99   0   0]
 [  0   0   0   1  72   1]
 [  0   0   0   0   3  92]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=10,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),0,3,0.999799438,0.996396396,5.977814391,1537.560314,322.0623979,"[[ 59   0   0   0   0   0]
 [  0  80   0   0   0   0]
 [  0   0 146   0   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  73   1]
 [  0   0   0   1   0  94]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),0,4,0.999598877,0.996396396,5.9820729,1539.861745,243.2824158,"[[ 59   0   0   0   0   0]
 [  0  80   0   0   0   0]
 [  0   1 144   1   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   0  95]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),0,5,1,0.983754513,5.906375871,1538.661802,383.6009765,"[[ 59   0   0   0   0   0]
 [  1  78   1   0   0   0]
 [  0   0 143   3   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   0  73   1]
 [  0   0   0   0   2  92]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=10,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),0,6,1,0.985559567,5.914183649,1528.186285,415.6051987,"[[ 58   0   0   0   1   0]
 [  0  76   4   0   0   0]
 [  0   0 146   0   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   0  72   2]
 [  0   0   0   0   0  94]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=10,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),0,7,0.999599038,0.990958409,5.953245258,1568.473357,383.7060441,"[[ 59   0   0   0   0   0]
 [  0  80   0   0   0   0]
 [  0   1 143   2   0   0]
 [  0   0   1 100   0   0]
 [  0   0   0   0  73   0]
 [  0   0   0   0   1  93]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),0,8,0.999599118,0.989130435,5.93461568,1544.486755,369.5497078,"[[ 58   1   0   0   0   0]
 [  0  78   2   0   0   0]
 [  0   0 144   1   0   0]
 [  0   1   0 100   0   0]
 [  0   0   0   1  72   0]
 [  0   0   0   0   0  94]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),0,9,0.999799599,0.985480944,5.916596836,1634.398216,369.6107258,"[[ 59   0   0   0   0   0]
 [  0  78   2   0   0   0]
 [  0   0 144   1   0   0]
 [  0   0   1  99   0   0]
 [  0   0   0   0  73   0]
 [  0   0   0   0   4  90]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),1,0,1,0.98381295,5.901612911,1565.749073,356.0487269,"[[ 59   0   0   0   0   0]
 [  1  79   1   0   0   0]
 [  0   2 143   1   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   4  91]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),1,1,0.999598796,0.987410072,5.927492018,1425.436485,195.4806043,"[[ 59   0   0   0   0   0]
 [  1  80   0   0   0   0]
 [  0   1 142   3   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  74   0]
 [  0   0   0   0   2  93]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
SVM,Full (46),1,2,0.999799438,0.990990991,5.948327837,1600.98753,356.1080227,"[[ 59   0   0   0   0   0]
 [  0  78   2   0   0   0]
 [  0   0 145   1   0   0]
 [  0   0   0 101   0   0]
 [  0   0   0   0  73   1]
 [  0   0   0   0   1  94]]","SVC(C=1.0, cache_size=200, class_weight=None, coef0=5,
  decision_function_shape='ovr', degree=5, gamma='auto', kernel='poly',
  max_iter=-1, probability=False, random_state=None, shrinking=True,
  tol=0.001, verbose=False)"
